Date,Open,High,Low,Close,Adj Close,Volume
2017-09-07,19100.000000,19100.000000,18750.000000,18950.000000,18133.947266,8992800
2017-09-08,18725.000000,19025.000000,18700.000000,18850.000000,18038.251953,10316600
2017-09-11,18975.000000,19025.000000,18900.000000,18900.000000,18086.097656,7299300
2017-09-12,18950.000000,19100.000000,18925.000000,19025.000000,18205.716797,10445000
2017-09-13,18850.000000,19125.000000,18850.000000,19050.000000,18229.636719,5967000
2017-09-14,19125.000000,19150.000000,19050.000000,19100.000000,18277.484375,7550800
2017-09-15,19000.000000,19025.000000,18825.000000,18875.000000,18062.175781,32694700
2017-09-18,19000.000000,19000.000000,18825.000000,18975.000000,18157.869141,6180700
2017-09-19,18850.000000,19175.000000,18825.000000,19075.000000,18253.560547,11915900
2017-09-20,19100.000000,19100.000000,18975.000000,19050.000000,18229.636719,15276400
2017-09-21,19050.000000,19050.000000,19050.000000,19050.000000,18229.636719,0
2017-09-22,19100.000000,19975.000000,19025.000000,19875.000000,19019.113281,25174200
2017-09-25,19750.000000,19800.000000,19625.000000,19675.000000,18827.722656,19509900
2017-09-26,19675.000000,19775.000000,19600.000000,19650.000000,18803.800781,19986900
2017-09-27,19800.000000,19800.000000,19650.000000,19750.000000,18899.496094,24434700
2017-09-28,19825.000000,19850.000000,19650.000000,19825.000000,18971.265625,20340700
2017-09-29,19975.000000,20375.000000,19825.000000,20300.000000,19425.812500,37720500
2017-10-02,20550.000000,20600.000000,20225.000000,20325.000000,19449.734375,10573100
2017-10-03,20325.000000,20500.000000,20200.000000,20350.000000,19473.658203,9641900
2017-10-04,20550.000000,20550.000000,20275.000000,20325.000000,19449.734375,20322100
2017-10-05,20325.000000,20325.000000,20075.000000,20275.000000,19401.890625,24113800
2017-10-06,20250.000000,20525.000000,20100.000000,20450.000000,19569.353516,20058100
2017-10-09,20300.000000,20400.000000,20250.000000,20350.000000,19473.658203,13031300
2017-10-10,20200.000000,20400.000000,20200.000000,20375.000000,19497.580078,11121200
2017-10-11,20200.000000,20425.000000,20200.000000,20375.000000,19497.580078,13459600
2017-10-12,20375.000000,20825.000000,20375.000000,20800.000000,19904.279297,20735300
2017-10-13,20800.000000,20950.000000,20550.000000,20675.000000,19784.660156,11138000
2017-10-16,20800.000000,21050.000000,20675.000000,20725.000000,19832.505859,10865600
2017-10-17,20750.000000,20750.000000,20050.000000,20500.000000,19617.197266,23186900
2017-10-18,20700.000000,20700.000000,20075.000000,20200.000000,19330.117188,24915200
2017-10-19,20200.000000,20350.000000,20150.000000,20325.000000,19449.734375,13727800
2017-10-20,20500.000000,20950.000000,20350.000000,20350.000000,19473.658203,12151600
2017-10-23,20650.000000,21375.000000,20650.000000,21000.000000,20095.666016,12568700
2017-10-24,21000.000000,21250.000000,20600.000000,20600.000000,19712.888672,13076000
2017-10-25,20600.000000,21050.000000,20400.000000,21050.000000,20143.511719,13884300
2017-10-26,20800.000000,21000.000000,20600.000000,20775.000000,19880.355469,8267200
2017-10-27,20750.000000,20750.000000,20200.000000,20300.000000,19425.812500,20340200
2017-10-30,20325.000000,20475.000000,20300.000000,20425.000000,19545.427734,11042100
2017-10-31,20825.000000,20925.000000,20525.000000,20900.000000,19999.972656,15601800
2017-11-01,21000.000000,21375.000000,21000.000000,21325.000000,20406.669922,20755300
2017-11-02,21500.000000,21625.000000,21400.000000,21475.000000,20550.210938,19167800
2017-11-03,21500.000000,21500.000000,20700.000000,21025.000000,20119.589844,14014000
2017-11-06,21200.000000,21200.000000,21000.000000,21000.000000,20095.666016,7646800
2017-11-07,20850.000000,21075.000000,20750.000000,21050.000000,20143.511719,9846900
2017-11-08,20900.000000,21125.000000,20800.000000,20800.000000,19904.279297,12303600
2017-11-09,20950.000000,21050.000000,20775.000000,20800.000000,19904.279297,10308200
2017-11-10,20800.000000,20900.000000,20600.000000,20650.000000,19760.736328,15835700
2017-11-13,20525.000000,20700.000000,20400.000000,20475.000000,19593.275391,11392600
2017-11-14,20500.000000,20550.000000,20425.000000,20475.000000,19593.275391,10997200
2017-11-15,20600.000000,21150.000000,20500.000000,21025.000000,20119.589844,18850700
2017-11-16,21200.000000,21200.000000,20950.000000,21025.000000,20119.589844,12302500
2017-11-17,21150.000000,21200.000000,20825.000000,21175.000000,20263.128906,25376300
2017-11-20,21175.000000,21275.000000,21025.000000,21025.000000,20119.589844,18180500
2017-11-21,21225.000000,21225.000000,20875.000000,21125.000000,20215.279297,12739000
2017-11-22,21000.000000,21225.000000,21000.000000,21175.000000,20263.128906,17343800
2017-11-23,21250.000000,21250.000000,20850.000000,21000.000000,20095.666016,13200700
2017-11-24,20875.000000,21050.000000,20775.000000,21000.000000,20095.666016,12177600
2017-11-27,20825.000000,21300.000000,20825.000000,21300.000000,20382.748047,15629300
2017-11-28,21300.000000,21300.000000,21050.000000,21300.000000,20382.748047,15486400
2017-11-29,21300.000000,21325.000000,20925.000000,21175.000000,20339.521484,20674100
2017-11-30,21300.000000,21300.000000,20350.000000,20350.000000,19547.074219,41179500
2017-12-01,20350.000000,20350.000000,20350.000000,20350.000000,19547.074219,0
2017-12-04,20825.000000,21150.000000,20650.000000,20800.000000,19979.320313,25680500
2017-12-05,21050.000000,21125.000000,20900.000000,21000.000000,20171.427734,12534100
2017-12-06,21150.000000,21375.000000,21000.000000,21300.000000,20459.589844,21259900
2017-12-07,21300.000000,21300.000000,20875.000000,20975.000000,20147.412109,13932800
2017-12-08,21100.000000,21225.000000,21025.000000,21125.000000,20291.494141,8096000
2017-12-11,21250.000000,21250.000000,21000.000000,21075.000000,20243.466797,6594700
2017-12-12,21175.000000,21250.000000,20850.000000,21250.000000,20411.560547,13570800
2017-12-13,21175.000000,21175.000000,20925.000000,20925.000000,20099.386719,12226200
2017-12-14,20925.000000,21150.000000,20875.000000,21100.000000,20267.480469,15110000
2017-12-15,20900.000000,21100.000000,20900.000000,21100.000000,20267.480469,12926100
2017-12-18,20900.000000,21100.000000,20850.000000,21100.000000,20267.480469,15294800
2017-12-19,20950.000000,21250.000000,20950.000000,21100.000000,20267.480469,15310700
2017-12-20,21050.000000,21050.000000,20875.000000,20925.000000,20099.386719,20592700
2017-12-21,20950.000000,21150.000000,20950.000000,21100.000000,20267.480469,12220000
2017-12-22,21175.000000,21675.000000,20975.000000,21500.000000,20651.699219,18914600
2017-12-25,21500.000000,21500.000000,21500.000000,21500.000000,20651.699219,0
2017-12-26,21500.000000,21500.000000,21500.000000,21500.000000,20651.699219,0
2017-12-27,21500.000000,21700.000000,21400.000000,21525.000000,20675.712891,17337800
2017-12-28,21500.000000,22000.000000,21475.000000,21925.000000,21059.931641,21300200
2017-12-29,22050.000000,22750.000000,21650.000000,21900.000000,21035.916016,16269400
2018-01-01,21900.000000,21900.000000,21900.000000,21900.000000,21035.916016,0
2018-01-02,21900.000000,22525.000000,21825.000000,21900.000000,21035.916016,16460700
2018-01-03,21925.000000,21950.000000,21325.000000,21900.000000,21035.916016,13642800
2018-01-04,21900.000000,22225.000000,21900.000000,22225.000000,21348.093750,15313400
2018-01-05,22300.000000,22400.000000,22175.000000,22250.000000,21372.105469,13053600
2018-01-08,22250.000000,22575.000000,22225.000000,22350.000000,21468.162109,11585600
2018-01-09,22500.000000,22550.000000,22450.000000,22525.000000,21636.255859,12242600
2018-01-10,22525.000000,22725.000000,22325.000000,22450.000000,21564.214844,9458400
2018-01-11,22450.000000,22700.000000,22300.000000,22700.000000,21804.351563,11513800
2018-01-12,22700.000000,22725.000000,22325.000000,22425.000000,21540.203125,13318100
2018-01-15,22450.000000,22500.000000,22300.000000,22475.000000,21588.226563,8375000
2018-01-16,22450.000000,22675.000000,22450.000000,22600.000000,21708.296875,10011000
2018-01-17,22700.000000,22700.000000,22150.000000,22150.000000,21276.052734,36600600
2018-01-18,22250.000000,22600.000000,22250.000000,22575.000000,21684.283203,16996100
2018-01-19,22625.000000,22650.000000,22400.000000,22450.000000,21564.214844,10090100
2018-01-22,22550.000000,22575.000000,22425.000000,22475.000000,21588.226563,16273500
2018-01-23,22650.000000,22700.000000,22525.000000,22650.000000,21756.322266,13750400
2018-01-24,22625.000000,22625.000000,22500.000000,22575.000000,21684.283203,18850900
2018-01-25,22550.000000,22650.000000,22450.000000,22575.000000,21684.283203,10730700
2018-01-26,22625.000000,22850.000000,22525.000000,22700.000000,21804.351563,11624200
2018-01-29,22800.000000,22825.000000,22550.000000,22800.000000,21900.406250,22962900
2018-01-30,22700.000000,23450.000000,22650.000000,22800.000000,21900.406250,22811000
2018-01-31,22800.000000,22900.000000,22700.000000,22725.000000,21828.365234,21360600
2018-02-01,22850.000000,23425.000000,22850.000000,23375.000000,22452.718750,27641600
2018-02-02,23625.000000,24700.000000,23600.000000,23975.000000,23029.046875,19694800
2018-02-05,23750.000000,24025.000000,23500.000000,23800.000000,22860.953125,9900300
2018-02-06,23450.000000,23675.000000,23300.000000,23525.000000,22596.800781,23517900
2018-02-07,23650.000000,23975.000000,23475.000000,23500.000000,22572.787109,24389400
2018-02-08,23550.000000,23800.000000,23500.000000,23700.000000,22764.894531,13692200
2018-02-09,23400.000000,23725.000000,23350.000000,23575.000000,22644.826172,14215300
2018-02-12,23800.000000,23800.000000,23500.000000,23500.000000,22572.787109,7681900
2018-02-13,23800.000000,23925.000000,23750.000000,23800.000000,22860.953125,11881200
2018-02-14,23725.000000,23875.000000,23550.000000,23700.000000,22764.894531,15110600
2018-02-15,23900.000000,23925.000000,23450.000000,23450.000000,22524.759766,10591700
2018-02-16,23450.000000,23450.000000,23450.000000,23450.000000,22524.759766,0
2018-02-19,23675.000000,24250.000000,23650.000000,24250.000000,23293.193359,10037100
2018-02-20,24100.000000,24200.000000,23875.000000,24025.000000,23077.074219,6966000
2018-02-21,23950.000000,24175.000000,23725.000000,24025.000000,23077.074219,12499800
2018-02-22,24100.000000,24175.000000,23750.000000,23900.000000,22957.005859,9443400
2018-02-23,24025.000000,24475.000000,23950.000000,24250.000000,23293.193359,16446600
2018-02-26,24150.000000,24225.000000,23500.000000,23525.000000,22596.800781,17045500
2018-02-27,23725.000000,23775.000000,23300.000000,23550.000000,22620.812500,17485900
2018-02-28,23400.000000,23450.000000,23075.000000,23175.000000,22260.609375,26573800
2018-03-01,23100.000000,23225.000000,23100.000000,23175.000000,22260.609375,25094900
2018-03-02,23075.000000,23125.000000,22750.000000,22875.000000,21972.447266,30302200
2018-03-05,23150.000000,23300.000000,22875.000000,22875.000000,21972.447266,17548800
2018-03-06,23175.000000,23200.000000,22725.000000,22775.000000,21876.392578,15181400
2018-03-07,23100.000000,23150.000000,22525.000000,22600.000000,21708.296875,21230400
2018-03-08,23000.000000,23400.000000,22750.000000,23300.000000,22380.679688,20598900
2018-03-09,23300.000000,23300.000000,22975.000000,23300.000000,22380.679688,13359400
2018-03-12,23400.000000,23650.000000,23350.000000,23625.000000,22692.855469,22236100
2018-03-13,23600.000000,23700.000000,23275.000000,23450.000000,22524.759766,16128600
2018-03-14,23475.000000,23600.000000,23225.000000,23400.000000,22476.732422,10901100
2018-03-15,23400.000000,23425.000000,23250.000000,23375.000000,22452.718750,12154900
2018-03-16,23650.000000,23675.000000,23000.000000,23350.000000,22428.705078,38624400
2018-03-19,23300.000000,23375.000000,23200.000000,23350.000000,22428.705078,14840000
2018-03-20,23275.000000,23300.000000,23000.000000,23275.000000,22356.666016,17936700
2018-03-21,23350.000000,23525.000000,23275.000000,23375.000000,22452.718750,13523500
2018-03-22,23475.000000,23500.000000,23350.000000,23450.000000,22524.759766,12158300
2018-03-23,23000.000000,23800.000000,23000.000000,23800.000000,22860.953125,12595600
2018-03-26,23400.000000,23450.000000,23200.000000,23275.000000,22356.666016,20081400
2018-03-27,23650.000000,23775.000000,23425.000000,23450.000000,22524.759766,13217600
2018-03-28,23450.000000,23450.000000,23150.000000,23325.000000,22404.693359,7242500
2018-03-29,23150.000000,23325.000000,22825.000000,23300.000000,22380.679688,15530100
2018-03-30,23300.000000,23300.000000,23300.000000,23300.000000,22380.679688,0
2018-04-02,23450.000000,23475.000000,23100.000000,23400.000000,22476.732422,7432500
2018-04-03,23375.000000,23500.000000,23325.000000,23400.000000,22476.732422,11252200
2018-04-04,23500.000000,23500.000000,23025.000000,23300.000000,22380.679688,9975400
2018-04-05,23500.000000,23500.000000,23050.000000,23050.000000,22140.541016,4504300
2018-04-06,23125.000000,23125.000000,22600.000000,22725.000000,21828.365234,9588300
2018-04-09,22850.000000,22900.000000,22575.000000,22775.000000,21876.392578,10202600
2018-04-10,22875.000000,23450.000000,22800.000000,23300.000000,22380.679688,15906700
2018-04-11,23500.000000,23650.000000,23300.000000,23325.000000,22404.693359,8378300
2018-04-12,23325.000000,23325.000000,23050.000000,23150.000000,22236.595703,9191400
2018-04-13,23100.000000,23150.000000,22900.000000,22900.000000,22164.007813,14035900
2018-04-16,22900.000000,22900.000000,22900.000000,22900.000000,22164.007813,0
2018-04-17,22900.000000,22900.000000,22900.000000,22900.000000,22164.007813,0
2018-04-18,22825.000000,22975.000000,22725.000000,22975.000000,22236.595703,8743200
2018-04-19,22975.000000,22975.000000,22975.000000,22975.000000,22236.595703,0
2018-04-20,22975.000000,22975.000000,22975.000000,22975.000000,22236.595703,0
2018-04-23,23200.000000,23200.000000,22925.000000,23000.000000,22260.792969,9247200
2018-04-24,23100.000000,23125.000000,22875.000000,22925.000000,22188.205078,14444700
2018-04-25,22925.000000,22925.000000,22925.000000,22925.000000,22188.205078,0
2018-04-26,22925.000000,22925.000000,22925.000000,22925.000000,22188.205078,0
2018-04-27,22925.000000,22925.000000,22925.000000,22925.000000,22188.205078,0
2018-04-30,21500.000000,22400.000000,21450.000000,22100.000000,21389.718750,18082800
2018-05-01,22100.000000,22100.000000,22100.000000,22100.000000,21389.718750,0
2018-05-02,22100.000000,22900.000000,22100.000000,22900.000000,22164.007813,16469200
2018-05-03,22800.000000,22875.000000,22300.000000,22300.000000,21583.292969,27740900
2018-05-04,22300.000000,22325.000000,22000.000000,22025.000000,21317.130859,14826700
2018-05-07,22050.000000,22300.000000,21800.000000,22300.000000,21583.292969,9810900
2018-05-08,22000.000000,22025.000000,21700.000000,22025.000000,21317.130859,14147800
2018-05-09,21525.000000,22900.000000,21525.000000,22900.000000,22164.007813,14418800
2018-05-10,22900.000000,22900.000000,22900.000000,22900.000000,22164.007813,0
2018-05-11,22750.000000,23050.000000,22550.000000,22750.000000,22018.826172,16000100
2018-05-14,22450.000000,22975.000000,22325.000000,22975.000000,22236.595703,11474100
2018-05-15,22675.000000,22700.000000,22000.000000,22200.000000,21486.505859,26116600
2018-05-16,21900.000000,22400.000000,21900.000000,22375.000000,21655.882813,17437000
2018-05-17,22200.000000,22275.000000,22000.000000,22000.000000,21292.933594,16806100
2018-05-18,22000.000000,22025.000000,21700.000000,21700.000000,21002.574219,17736200
2018-05-21,21550.000000,21725.000000,21475.000000,21650.000000,20954.181641,16447400
2018-05-22,21950.000000,22100.000000,21700.000000,22000.000000,21292.933594,12552200
2018-05-23,22100.000000,22350.000000,22000.000000,22000.000000,21292.933594,15903100
2018-05-24,22300.000000,22625.000000,22275.000000,22450.000000,21728.470703,15539400
2018-05-25,22425.000000,22675.000000,22375.000000,22550.000000,21825.255859,12782700
2018-05-28,22500.000000,23000.000000,22400.000000,22850.000000,22115.613281,12820900
2018-05-29,22850.000000,22850.000000,22850.000000,22850.000000,22115.613281,0
2018-05-30,22850.000000,22975.000000,22450.000000,22700.000000,21970.435547,21952300
2018-05-31,22875.000000,22950.000000,22450.000000,22700.000000,21970.435547,35604600
2018-06-01,22700.000000,22700.000000,22700.000000,22700.000000,21970.435547,0
2018-06-04,22950.000000,22975.000000,22800.000000,22925.000000,22188.205078,17917000
2018-06-05,22800.000000,22925.000000,22400.000000,22725.000000,21994.630859,15446600
2018-06-06,22725.000000,23150.000000,22625.000000,23025.000000,22284.988281,11582700
2018-06-07,23150.000000,23150.000000,22900.000000,22975.000000,22236.595703,8136300
2018-06-08,22850.000000,23000.000000,22100.000000,22250.000000,21534.898438,34169000
2018-06-11,22250.000000,22250.000000,22250.000000,22250.000000,21534.898438,0
2018-06-12,22250.000000,22250.000000,22250.000000,22250.000000,21534.898438,0
2018-06-13,22250.000000,22250.000000,22250.000000,22250.000000,21534.898438,0
2018-06-14,22250.000000,22250.000000,22250.000000,22250.000000,21534.898438,0
2018-06-15,22250.000000,22250.000000,22250.000000,22250.000000,21534.898438,0
2018-06-18,22250.000000,22250.000000,22250.000000,22250.000000,21534.898438,0
2018-06-19,22250.000000,22250.000000,22250.000000,22250.000000,21534.898438,0
2018-06-20,22000.000000,22025.000000,21150.000000,21500.000000,20809.001953,50687800
2018-06-21,21625.000000,21950.000000,21150.000000,21150.000000,20470.250000,18118700
2018-06-22,21400.000000,21925.000000,21100.000000,21925.000000,21220.345703,19301900
2018-06-25,21925.000000,22475.000000,21825.000000,22200.000000,21486.505859,12502600
2018-06-26,22100.000000,22300.000000,21375.000000,21375.000000,20688.021484,10952700
2018-06-27,21400.000000,21700.000000,21350.000000,21350.000000,20663.824219,13461900
2018-06-28,21375.000000,21375.000000,20925.000000,20950.000000,20276.677734,23619700
2018-06-29,20950.000000,21475.000000,20825.000000,21475.000000,20784.806641,23837600
2018-07-02,21650.000000,21650.000000,21425.000000,21450.000000,20760.609375,11888300
2018-07-03,21600.000000,21625.000000,20600.000000,20600.000000,19937.925781,14607600
2018-07-04,20975.000000,21400.000000,20700.000000,21225.000000,20542.839844,12398900
2018-07-05,21050.000000,21300.000000,21000.000000,21225.000000,20542.839844,6828800
2018-07-06,20975.000000,21050.000000,20925.000000,20925.000000,20252.482422,7521800
2018-07-09,21200.000000,22000.000000,21075.000000,21900.000000,21196.146484,16009900
2018-07-10,21850.000000,22000.000000,21400.000000,21900.000000,21196.146484,23327900
2018-07-11,21500.000000,22450.000000,21500.000000,22325.000000,21607.490234,19114000
2018-07-12,22200.000000,22900.000000,22175.000000,22825.000000,22091.417969,15801600
2018-07-13,23000.000000,23075.000000,22800.000000,23025.000000,22284.988281,14787200
2018-07-16,23050.000000,23125.000000,22900.000000,23125.000000,22381.775391,14314200
2018-07-17,22925.000000,23000.000000,22525.000000,22725.000000,21994.630859,6064400
2018-07-18,22950.000000,23200.000000,22950.000000,23200.000000,22454.363281,16018100
2018-07-19,23100.000000,23200.000000,23050.000000,23200.000000,22454.363281,15385100
2018-07-20,23150.000000,23150.000000,22925.000000,23100.000000,22357.580078,11420800
2018-07-23,23200.000000,23500.000000,23100.000000,23350.000000,22599.544922,14031500
2018-07-24,23500.000000,23525.000000,23300.000000,23525.000000,22768.919922,17658200
2018-07-25,23525.000000,23575.000000,23425.000000,23575.000000,22817.312500,10026300
2018-07-26,23225.000000,23625.000000,23225.000000,23325.000000,22575.349609,10863500
2018-07-27,23300.000000,23350.000000,23125.000000,23225.000000,22478.562500,9328500
2018-07-30,23400.000000,23400.000000,23000.000000,23275.000000,22526.957031,8019300
2018-07-31,23200.000000,23300.000000,22650.000000,23275.000000,22526.957031,13360600
2018-08-01,23400.000000,23475.000000,23250.000000,23475.000000,22720.527344,11318800
2018-08-02,23600.000000,23900.000000,23450.000000,23450.000000,22696.332031,15866600
2018-08-03,23450.000000,23650.000000,23350.000000,23450.000000,22696.332031,8280800
2018-08-06,23400.000000,23800.000000,23400.000000,23800.000000,23035.083984,12600100
2018-08-07,23700.000000,23875.000000,23700.000000,23800.000000,23035.083984,22875800
2018-08-08,23900.000000,23950.000000,23550.000000,23925.000000,23156.064453,12940500
2018-08-09,24000.000000,24100.000000,23900.000000,24100.000000,23325.439453,13189500
2018-08-10,24000.000000,24075.000000,23700.000000,23875.000000,23107.671875,16069600
2018-08-13,23525.000000,23550.000000,23050.000000,23325.000000,22575.349609,16036800
2018-08-14,23450.000000,23900.000000,23025.000000,23500.000000,22744.724609,17105500
2018-08-15,23600.000000,23600.000000,23300.000000,23450.000000,22696.332031,11466100
2018-08-16,23450.000000,23475.000000,23200.000000,23375.000000,22623.742188,10580700
2018-08-17,23375.000000,23375.000000,23375.000000,23375.000000,22623.742188,0
2018-08-20,23500.000000,23900.000000,23425.000000,23900.000000,23131.869141,19366400
2018-08-21,23850.000000,23975.000000,23850.000000,23875.000000,23107.671875,13587600
2018-08-22,23875.000000,23875.000000,23875.000000,23875.000000,23107.671875,0
2018-08-23,23800.000000,24650.000000,23775.000000,24575.000000,23785.173828,29173600
2018-08-24,24600.000000,25475.000000,24575.000000,25075.000000,24269.103516,20795000
2018-08-27,25100.000000,25350.000000,24675.000000,24775.000000,23978.746094,18257000
2018-08-28,25100.000000,25100.000000,24550.000000,24975.000000,24172.318359,12670700
2018-08-29,24500.000000,24800.000000,24475.000000,24800.000000,24002.943359,17539100
2018-08-30,24975.000000,25150.000000,24925.000000,25075.000000,24269.103516,19254700
2018-08-31,25000.000000,25050.000000,24800.000000,24800.000000,24002.943359,22312600
2018-09-03,25050.000000,25075.000000,24600.000000,24775.000000,23978.746094,7697900
2018-09-04,24825.000000,24900.000000,24500.000000,24750.000000,23954.548828,8454300
2018-09-05,24500.000000,24500.000000,23650.000000,24000.000000,23228.656250,19121700
2018-09-06,24025.000000,25200.000000,23600.000000,24700.000000,23906.154297,19053000
2018-09-07,24825.000000,24850.000000,24375.000000,24850.000000,24051.335938,14510300
2018-09-10,24600.000000,24750.000000,24150.000000,24750.000000,23954.548828,13339300
2018-09-11,24750.000000,24750.000000,24750.000000,24750.000000,23954.548828,0
2018-09-12,24750.000000,24825.000000,23825.000000,23900.000000,23131.869141,17580100
2018-09-13,24200.000000,24375.000000,23900.000000,24000.000000,23228.656250,18810200
2018-09-14,23900.000000,24200.000000,23700.000000,23975.000000,23204.458984,14494700
2018-09-17,23750.000000,23975.000000,23750.000000,23925.000000,23156.064453,7895600
2018-09-18,23700.000000,24250.000000,23700.000000,24000.000000,23228.656250,15023900
2018-09-19,24075.000000,24225.000000,23825.000000,24000.000000,23228.656250,22311700
2018-09-20,24200.000000,24225.000000,23900.000000,23950.000000,23180.261719,12157200
2018-09-21,23900.000000,24150.000000,23700.000000,23700.000000,22938.294922,30410400
2018-09-24,23900.000000,24075.000000,23800.000000,23925.000000,23156.064453,11980400
2018-09-25,24000.000000,24000.000000,23825.000000,23925.000000,23156.064453,8554200
2018-09-26,23800.000000,24300.000000,23800.000000,24200.000000,23422.226563,14343100
2018-09-27,23900.000000,24125.000000,23850.000000,24000.000000,23228.656250,14200200
2018-09-28,23900.000000,24150.000000,23900.000000,24150.000000,23373.832031,19395000
2018-10-01,24000.000000,24200.000000,23950.000000,23950.000000,23180.261719,7277600
2018-10-02,24075.000000,24200.000000,23750.000000,23950.000000,23180.261719,10127900
2018-10-03,23750.000000,23975.000000,23725.000000,23925.000000,23156.064453,6704900
2018-10-04,23925.000000,23925.000000,23500.000000,23600.000000,22841.511719,13573900
2018-10-05,23550.000000,23550.000000,22975.000000,23050.000000,22309.187500,19649900
2018-10-08,23075.000000,23950.000000,23075.000000,23450.000000,22696.332031,11450000
2018-10-09,23500.000000,23750.000000,23400.000000,23750.000000,22986.687500,7388000
2018-10-10,23900.000000,24125.000000,23250.000000,23375.000000,22623.742188,11878900
2018-10-11,23000.000000,23300.000000,22475.000000,22725.000000,21994.630859,20467200
2018-10-12,23000.000000,23475.000000,23000.000000,23250.000000,22502.757813,16514900
2018-10-15,23500.000000,23850.000000,23475.000000,23850.000000,23083.476563,13190000
2018-10-16,23850.000000,24100.000000,23500.000000,24100.000000,23325.439453,9489800
2018-10-17,24150.000000,24175.000000,23775.000000,24025.000000,23252.851563,7671800
2018-10-18,23800.000000,23875.000000,23600.000000,23600.000000,22841.511719,5872100
2018-10-19,23300.000000,23650.000000,23225.000000,23375.000000,22623.742188,9043900
2018-10-22,23375.000000,23600.000000,23150.000000,23150.000000,22405.972656,12696800
2018-10-23,23400.000000,23425.000000,22875.000000,22950.000000,22212.400391,12432500
2018-10-24,23000.000000,23150.000000,22650.000000,22650.000000,21922.041016,11898700
2018-10-25,22175.000000,23175.000000,22175.000000,22900.000000,22164.007813,17546500
2018-10-26,23100.000000,23600.000000,23000.000000,23600.000000,22841.511719,16798800
